"","yr","mo","bay_segment","mean_sdm","sum_sdm"
"1210",2008,1,"LTB",3.81666666666667,NA
"1211",2008,1,"OTB",3.175,NA
"1212",2008,2,"HB",1.875,NA
"1213",2008,2,"LTB",3.15714285714286,NA
"1214",2008,2,"OTB",2.8,NA
"1215",2008,3,"HB",1.52857142857143,NA
"1216",2008,3,"LTB",2.7625,NA
"1217",2008,3,"OTB",2.3,NA
"1218",2008,4,"HB",1.075,NA
"1219",2008,4,"LTB",4.06,NA
"1220",2008,4,"OTB",1.59166666666667,NA
"1221",2008,5,"HB",1.42857142857143,NA
"1222",2008,5,"LTB",2.3,NA
"1223",2008,5,"OTB",1.66923076923077,NA
"1224",2008,6,"HB",1.3375,NA
"1225",2008,6,"LTB",2.025,NA
"1226",2008,6,"OTB",2.125,NA
"1227",2008,7,"HB",1.425,NA
"1228",2008,7,"LTB",2.0375,NA
"1229",2008,7,"OTB",2.11666666666667,NA
"1230",2008,8,"HB",1.01111111111111,NA
"1231",2008,8,"LTB",2.85,NA
"1232",2008,8,"OTB",1.30714285714286,NA
"1233",2008,9,"HB",1.8,NA
"1234",2008,9,"LTB",3.5,NA
"1235",2008,9,"OTB",2.23,NA
"1236",2008,10,"HB",1.14444444444444,NA
"1237",2008,10,"LTB",1.6375,NA
"1238",2008,10,"OTB",2.20833333333333,NA
"1239",2008,11,"HB",0.98,NA
"1240",2008,11,"LTB",2.91666666666667,NA
"1241",2008,11,"OTB",1.60833333333333,NA
"1242",2008,12,"HB",1.47777777777778,NA
"1243",2008,12,"LTB",2.3875,NA
"1244",2008,12,"OTB",2.55,NA
"1245",2009,1,"HB",1.3,NA
"1246",2009,1,"LTB",2.52857142857143,NA
"1247",2009,1,"OTB",2.07272727272727,NA
"1248",2009,2,"HB",1.91428571428571,NA
"1249",2009,2,"LTB",2.975,NA
"1250",2009,2,"OTB",2.5,NA
"1251",2009,3,"HB",1.71111111111111,NA
"1252",2009,3,"LTB",2.9875,NA
"1253",2009,3,"OTB",2.35555555555556,NA
"1254",2009,4,"HB",1.01,NA
"1255",2009,4,"LTB",2.8,NA
"1256",2009,4,"OTB",1.06153846153846,NA
"1257",2009,5,"HB",1.26666666666667,NA
"1258",2009,5,"LTB",3.71428571428571,NA
"1259",2009,5,"OTB",1.77272727272727,NA
"1260",2009,6,"HB",1.55555555555556,NA
"1261",2009,6,"LTB",1.9125,NA
"1262",2009,6,"OTB",1.88461538461538,NA
"1263",2009,7,"HB",1.1,NA
"1264",2009,7,"LTB",3.08571428571429,NA
"1265",2009,7,"OTB",1.76153846153846,NA
"1266",2009,8,"HB",1.23333333333333,NA
"1267",2009,8,"LTB",3.55,NA
"1268",2009,8,"OTB",1.50666666666667,NA
"1269",2009,9,"HB",1.15714285714286,NA
"1270",2009,9,"LTB",4.08333333333333,NA
"1271",2009,9,"OTB",2.25,NA
"1272",2009,10,"HB",1.2,NA
"1273",2009,10,"LTB",4.12857142857143,NA
"1274",2009,10,"OTB",0.913333333333333,NA
"1275",2009,11,"HB",2.125,NA
"1276",2009,11,"LTB",4,NA
"1277",2009,11,"OTB",1.55833333333333,NA
"1278",2009,12,"HB",2.025,NA
"1279",2009,12,"LTB",4.26,NA
"1280",2009,12,"OTB",2.5,NA
"1281",2010,1,"HB",2,NA
"1282",2010,1,"LTB",2.62857142857143,NA
"1283",2010,1,"OTB",1.84444444444444,NA
"1284",2010,2,"HB",1.65714285714286,NA
"1285",2010,2,"LTB",3.7,NA
"1286",2010,2,"OTB",2.7,NA
"1287",2010,3,"HB",1.85,NA
"1288",2010,3,"LTB",2.15714285714286,NA
"1289",2010,3,"OTB",3.2,NA
"1290",2010,4,"HB",1.1625,NA
"1291",2010,4,"LTB",2.8875,NA
"1292",2010,4,"OTB",1.77142857142857,NA
"1293",2010,5,"HB",1.37777777777778,NA
"1294",2010,5,"LTB",2.925,NA
"1295",2010,5,"OTB",1.23076923076923,NA
"1296",2010,6,"HB",1.43,NA
"1297",2010,6,"LTB",3.6,NA
"1298",2010,6,"OTB",1.26,NA
"1299",2010,7,"HB",1.2,NA
"1300",2010,7,"LTB",4.74285714285714,NA
"1301",2010,7,"OTB",1.58,NA
"1302",2010,8,"HB",0.96,NA
"1303",2010,8,"LTB",2.075,NA
"1304",2010,8,"OTB",1.10714285714286,NA
"1305",2010,9,"HB",1.26666666666667,NA
"1306",2010,9,"LTB",2.62857142857143,NA
"1307",2010,9,"OTB",1.40666666666667,NA
"1308",2010,10,"HB",1.4,NA
"1309",2010,10,"LTB",1.825,NA
"1310",2010,10,"OTB",1.74166666666667,NA
"1311",2010,11,"HB",1.76,NA
"1312",2010,11,"LTB",2.36666666666667,NA
"1313",2010,11,"OTB",1.87857142857143,NA
"1314",2010,12,"HB",2.6,NA
"1315",2010,12,"LTB",2.05,NA
"1316",2010,12,"OTB",1.51538461538462,NA
"1317",2011,1,"HB",2.0125,NA
"1318",2011,1,"LTB",3.63333333333333,NA
"1319",2011,1,"OTB",1.64,NA
"1320",2011,2,"HB",1.45714285714286,NA
"1321",2011,2,"LTB",3.81428571428571,NA
"1322",2011,2,"OTB",2.325,NA
"1323",2011,3,"HB",1.1625,NA
"1324",2011,3,"LTB",3.8,NA
"1325",2011,3,"OTB",1.86666666666667,NA
"1326",2011,4,"HB",1.5,NA
"1327",2011,4,"LTB",6.01666666666667,NA
"1328",2011,4,"OTB",1.94545454545455,NA
"1329",2011,5,"HB",1.18571428571429,NA
"1330",2011,5,"LTB",5.82,NA
"1331",2011,5,"OTB",1.04,NA
"1332",2011,6,"HB",1.21,NA
"1333",2011,6,"LTB",3.28571428571429,NA
"1334",2011,6,"OTB",1.14285714285714,NA
"1335",2011,7,"HB",1.81428571428571,NA
"1336",2011,7,"LTB",3.1375,NA
"1337",2011,7,"OTB",1.22142857142857,NA
"1338",2011,8,"HB",1.6,NA
"1339",2011,8,"LTB",4.675,NA
"1340",2011,8,"OTB",1.40909090909091,NA
"1341",2011,9,"HB",1.5375,NA
"1342",2011,9,"LTB",2.0625,NA
"1343",2011,9,"OTB",1.18571428571429,NA
"1344",2011,10,"HB",1.55,NA
"1345",2011,10,"LTB",1.8,NA
"1346",2011,10,"OTB",1.30769230769231,NA
"1347",2011,11,"HB",2.11666666666667,NA
"1348",2011,11,"LTB",2.5,NA
"1349",2011,11,"OTB",2.11666666666667,NA
"1350",2011,12,"HB",2.08,NA
"1351",2011,12,"LTB",4.76,NA
"1352",2011,12,"OTB",2.4,NA
"1353",2012,1,"HB",2.4,NA
"1354",2012,1,"LTB",4.22,NA
"1355",2012,1,"OTB",2.04444444444444,NA
"1356",2012,2,"HB",1.98571428571429,NA
"1357",2012,2,"LTB",3.23333333333333,NA
"1358",2012,2,"OTB",3.16666666666667,NA
"1359",2012,3,"HB",1.51,NA
"1360",2012,3,"LTB",4.07142857142857,NA
"1361",2012,3,"OTB",1.83636363636364,NA
"1362",2012,4,"HB",2.76,NA
"1363",2012,4,"LTB",2.825,NA
"1364",2012,4,"OTB",1.87272727272727,NA
"1365",2012,5,"HB",1.4,NA
"1366",2012,5,"LTB",4.42,NA
"1367",2012,5,"OTB",1.61428571428571,NA
"1368",2012,6,"HB",1.57777777777778,NA
"1369",2012,6,"LTB",2.875,NA
"1370",2012,6,"OTB",1.42142857142857,NA
"1371",2012,7,"HB",0.975,NA
"1372",2012,7,"LTB",2.3375,NA
"1373",2012,7,"OTB",2.72222222222222,NA
"1374",2012,8,"HB",1.45555555555556,NA
"1375",2012,8,"LTB",1.9625,NA
"1376",2012,8,"OTB",1.43076923076923,NA
"1377",2012,9,"HB",0.82,NA
"1378",2012,9,"LTB",1.77142857142857,NA
"1379",2012,9,"OTB",1.8,NA
"1380",2012,10,"HB",1.2,NA
"1381",2012,10,"LTB",2.6875,NA
"1382",2012,10,"OTB",1.68181818181818,NA
"1383",2012,11,"HB",1.8125,NA
"1384",2012,11,"LTB",3.11428571428571,NA
"1385",2012,11,"OTB",2.64444444444444,NA
"1386",2012,12,"HB",2.05,NA
"1387",2012,12,"LTB",3.51666666666667,NA
"1388",2012,12,"OTB",3.8,NA
"1389",2013,1,"HB",1.98333333333333,NA
"1390",2013,1,"LTB",4.75,NA
"1391",2013,1,"OTB",3.8,NA
"1392",2013,2,"HB",1.92857142857143,NA
"1393",2013,2,"LTB",3.22857142857143,NA
"1394",2013,2,"OTB",4.1,NA
"1395",2013,3,"HB",1.5,NA
"1396",2013,3,"LTB",6.2,NA
"1397",2013,3,"OTB",3.6,NA
"1398",2013,4,"HB",1.3125,NA
"1399",2013,4,"LTB",3.525,NA
"1400",2013,4,"OTB",2.4,NA
"1401",2013,5,"HB",1.61428571428571,NA
"1402",2013,5,"LTB",4.25,NA
"1403",2013,5,"OTB",2.09166666666667,NA
"1404",2013,6,"HB",1.275,NA
"1405",2013,6,"LTB",2.775,NA
"1406",2013,6,"OTB",2,NA
"1407",2013,7,"HB",1.24444444444444,NA
"1408",2013,7,"LTB",2.1,NA
"1409",2013,7,"OTB",2.51818181818182,NA
"1410",2013,8,"HB",1.55555555555556,NA
"1411",2013,8,"LTB",2.6625,NA
"1412",2013,8,"OTB",1.7,NA
"1413",2013,9,"HB",1.16,NA
"1414",2013,9,"LTB",4.73333333333333,NA
"1415",2013,9,"OTB",1.35,NA
"1416",2013,10,"HB",1.77142857142857,NA
"1417",2013,10,"LTB",9.4,NA
"1418",2013,10,"OTB",1.84666666666667,NA
"1419",2013,11,"HB",2.625,NA
"1420",2013,11,"LTB",2.6875,NA
"1421",2013,11,"OTB",3.06,NA
"1422",2013,12,"LTB",2.85,NA
"1423",2013,12,"OTB",3.04285714285714,NA
"1424",2014,1,"HB",2.9,NA
"1425",2014,1,"LTB",3.3,NA
"1426",2014,1,"OTB",3.15,NA
"1427",2014,2,"HB",3.65,NA
"1428",2014,2,"LTB",3.61666666666667,NA
"1429",2014,2,"OTB",3.6,NA
"1430",2014,3,"HB",2.6,NA
"1431",2014,3,"LTB",4.38571428571429,NA
"1432",2014,3,"OTB",3.04,NA
"1433",2014,4,"HB",1.6625,NA
"1434",2014,4,"LTB",7.93333333333333,NA
"1435",2014,4,"OTB",2.775,NA
"1436",2014,5,"HB",2.15,NA
"1437",2014,5,"LTB",3.38571428571429,NA
"1438",2014,5,"OTB",2.23571428571429,NA
"1439",2014,6,"HB",1.6125,NA
"1440",2014,6,"LTB",3.95714285714286,NA
"1441",2014,6,"OTB",2.07777777777778,NA
"1442",2014,7,"HB",1.7,NA
"1443",2014,7,"LTB",3.2,NA
"1444",2014,7,"OTB",1.74166666666667,NA
"1445",2014,8,"HB",1.34285714285714,NA
"1446",2014,8,"LTB",4.12,NA
"1447",2014,8,"OTB",2.34615384615385,NA
"1448",2014,9,"HB",1.475,NA
"1449",2014,9,"LTB",2.61428571428571,NA
"1450",2014,9,"OTB",1.56666666666667,NA
"1451",2014,10,"HB",1.24,NA
"1452",2014,10,"LTB",3.5875,NA
"1453",2014,10,"OTB",1.49285714285714,NA
"1454",2014,11,"HB",1.72,NA
"1455",2014,11,"LTB",3.25,NA
"1456",2014,11,"OTB",2.81428571428571,NA
"1457",2014,12,"HB",1.88333333333333,NA
"1458",2014,12,"LTB",4.25,NA
"1459",2014,12,"OTB",2.68,NA
"1460",2015,1,"HB",2.18333333333333,NA
"1461",2015,1,"LTB",2.57142857142857,NA
"1462",2015,1,"OTB",3.63333333333333,NA
"1463",2015,2,"HB",1.88,NA
"1464",2015,2,"LTB",2.35714285714286,NA
"1465",2015,2,"OTB",3.76666666666667,NA
"1466",2015,3,"HB",1.7,NA
"1467",2015,3,"LTB",2.575,NA
"1468",2015,3,"OTB",2.93333333333333,NA
"1469",2015,4,"HB",1.65714285714286,NA
"1470",2015,4,"LTB",3.15,NA
"1471",2015,4,"OTB",1.96666666666667,NA
"1472",2015,5,"HB",2.16,NA
"1473",2015,5,"LTB",3.45714285714286,NA
"1474",2015,5,"OTB",1.9,NA
"1475",2015,6,"HB",1.88571428571429,NA
"1476",2015,6,"LTB",3.17142857142857,NA
"1477",2015,6,"OTB",2.21818181818182,NA
"1478",2015,7,"HB",1.74444444444444,NA
"1479",2015,7,"LTB",2.6,NA
"1480",2015,7,"OTB",1.92727272727273,NA
"1481",2015,8,"HB",0.86,NA
"1482",2015,8,"LTB",2.425,NA
"1483",2015,8,"OTB",1.22857142857143,NA
"1484",2015,9,"HB",1.51,NA
"1485",2015,9,"LTB",3.125,NA
"1486",2015,9,"OTB",1.29285714285714,NA
"1487",2015,10,"HB",2.2,NA
"1488",2015,10,"LTB",3.4625,NA
"1489",2015,10,"OTB",2.96666666666667,NA
"1490",2015,11,"HB",1.88,NA
"1491",2015,11,"LTB",3.63333333333333,NA
"1492",2015,11,"OTB",4.96666666666667,NA
"1493",2015,12,"HB",1.74,NA
"1494",2015,12,"LTB",3.33333333333333,NA
"1495",2015,12,"OTB",3.1,NA
"1496",2016,1,"HB",1.8,NA
"1497",2016,1,"LTB",2.5,NA
"1498",2016,1,"OTB",4.075,NA
"1499",2016,2,"HB",2,NA
"1500",2016,2,"LTB",2.3,NA
"1501",2016,2,"OTB",2.91111111111111,NA
"1502",2016,3,"HB",1.56666666666667,NA
"1503",2016,3,"LTB",2.4,NA
"1504",2016,3,"OTB",3.8,NA
"1505",2016,4,"HB",2.7,NA
"1506",2016,4,"LTB",3.64,NA
"1507",2016,4,"OTB",2.65,NA
"1508",2016,5,"HB",2.075,NA
"1509",2016,5,"LTB",5.12,NA
"1510",2016,5,"OTB",2.65,NA
"1511",2016,6,"HB",1.04444444444444,NA
"1512",2016,6,"LTB",1.75,NA
"1513",2016,6,"OTB",1.85384615384615,NA
"1514",2016,7,"HB",1.4125,NA
"1515",2016,7,"LTB",4,NA
"1516",2016,7,"OTB",2.61666666666667,NA
"1517",2016,8,"HB",1.76666666666667,NA
"1518",2016,8,"LTB",5.32,NA
"1519",2016,8,"OTB",2.22666666666667,NA
"1520",2016,9,"HB",1.725,NA
"1521",2016,9,"LTB",3.43333333333333,NA
"1522",2016,9,"OTB",1.4,NA
"1523",2016,10,"HB",1.91666666666667,NA
"1524",2016,10,"LTB",3.75714285714286,NA
"1525",2016,10,"OTB",2.03333333333333,NA
"1526",2016,11,"HB",1.175,NA
"1527",2016,11,"LTB",2.275,NA
"1528",2016,11,"OTB",2.46,NA
"1529",2016,12,"HB",1.98333333333333,NA
"1530",2016,12,"LTB",5.13333333333333,NA
"1531",2016,12,"OTB",2.43333333333333,NA
"1532",2017,1,"HB",2.2,NA
"1533",2017,1,"LTB",4.28333333333333,NA
"1534",2017,1,"OTB",2.4125,NA
"1535",2017,2,"HB",1.86666666666667,NA
"1536",2017,2,"LTB",4.2,NA
"1537",2017,2,"OTB",3.3,NA
"1538",2017,3,"HB",1.45714285714286,NA
"1539",2017,3,"LTB",4.62,NA
"1540",2017,3,"OTB",2.57,NA
"1541",2017,4,"HB",1.28888888888889,NA
"1542",2017,4,"LTB",5.1,NA
"1543",2017,4,"OTB",1.93333333333333,NA
"1544",2017,5,"HB",1.9,NA
"1545",2017,5,"LTB",2.85714285714286,NA
"1546",2017,5,"OTB",1.56428571428571,NA
"1547",2017,6,"HB",2.04,NA
"1548",2017,6,"LTB",2.85,NA
"1549",2017,6,"OTB",1.96666666666667,NA
"1550",2017,7,"HB",1.58888888888889,NA
"1551",2017,7,"LTB",4.7,NA
"1552",2017,7,"OTB",1.87692307692308,NA
"1553",2017,8,"HB",1.4125,NA
"1554",2017,8,"LTB",3.9,NA
"1555",2017,8,"OTB",2.36666666666667,NA
"1556",2017,9,"HB",0.61,NA
"1557",2017,9,"LTB",2.8375,NA
"1558",2017,9,"OTB",1.58666666666667,NA
"1559",2017,10,"HB",1.45,NA
"1560",2017,10,"LTB",3.15,NA
"1561",2017,10,"OTB",2.03076923076923,NA
"1562",2017,11,"HB",1.1375,NA
"1563",2017,11,"LTB",2.42857142857143,NA
"1564",2017,11,"OTB",2.65,NA
"1565",2017,12,"HB",1.9,NA
"1566",2017,12,"LTB",3.14,NA
"1567",2017,12,"OTB",1.95454545454545,NA
"1568",2018,1,"HB",1.98333333333333,NA
"1569",2018,1,"LTB",3.7,NA
"1570",2018,1,"OTB",4.1,NA
"1571",2018,2,"HB",1.78,NA
"1572",2018,2,"LTB",2.775,NA
"1573",2018,2,"OTB",2.76,NA
"1574",2018,3,"HB",1.5,NA
"1575",2018,3,"LTB",2.5625,NA
"1576",2018,3,"OTB",2.75714285714286,NA
"1577",2018,4,"HB",1.38571428571429,NA
"1578",2018,4,"LTB",2.825,NA
"1579",2018,4,"OTB",1.35454545454545,NA
"1580",2018,5,"HB",2.44,NA
"1581",2018,5,"LTB",4.33333333333333,NA
"1582",2018,5,"OTB",1.49230769230769,NA
"1583",2018,6,"HB",1.08,NA
"1584",2018,6,"LTB",3.6,NA
"1585",2018,6,"OTB",2.16666666666667,NA
"1586",2018,7,"HB",0.97,NA
"1587",2018,7,"LTB",2.44285714285714,NA
"1588",2018,7,"OTB",1.58571428571429,NA
"1589",2018,8,"HB",1.02,NA
"1590",2018,8,"LTB",3.7,NA
"1591",2018,8,"OTB",1.61428571428571,NA
"1592",2018,9,"HB",1.23333333333333,NA
"1593",2018,9,"LTB",2.71428571428571,NA
"1594",2018,9,"OTB",1.72666666666667,NA
"1595",2018,10,"HB",1.76666666666667,NA
"1596",2018,10,"LTB",2.7625,NA
"1597",2018,10,"OTB",1.25714285714286,NA
"1598",2018,11,"HB",1.4,NA
"1599",2018,11,"LTB",2.4,NA
"1600",2018,11,"OTB",2.86666666666667,NA
"1601",2018,12,"HB",1.21428571428571,NA
"1602",2018,12,"LTB",3.45,NA
"1603",2018,12,"OTB",2.68888888888889,NA
"1604",2019,1,"HB",1.82,NA
"1605",2019,1,"LTB",2.82857142857143,NA
"1606",2019,1,"OTB",2.95,NA
"1607",2019,2,"HB",1.52857142857143,NA
"1608",2019,2,"LTB",2.525,NA
"1609",2019,2,"OTB",2.81428571428571,NA
"1610",2019,3,"HB",1.63333333333333,NA
"1611",2019,3,"LTB",3.88333333333333,NA
"1612",2019,3,"OTB",2.05454545454545,NA
"1613",1972,1,"MTB",2.15512621610265,8890.32666666667
"1614",1972,2,"MTB",2.41528834965577,9963.5475
"1615",1972,3,"MTB",2.5060045573548,10337.77
"1616",1972,4,"MTB",1.51253939202948,6239.5275
"1617",1972,5,"MTB",1.80468280325802,7444.6775
"1618",1972,6,"MTB",2.368925951065,9772.29333333333
"1619",1972,7,"MTB",1.52500828242671,6290.96416666667
"1620",1972,8,"MTB",1.54997212256375,6393.945
"1621",1972,9,"MTB",1.7407422670416,7180.91
"1622",1972,10,"MTB",3.01837607873558,12451.405
"1623",1972,11,"MTB",1.37027356249394,5652.6525
"1624",1972,12,"MTB",1.77419943275478,7318.9275
"1625",1974,1,"MTB",2.10123561108725,8668.01714285714
"1626",1974,2,"MTB",1.68576594266137,6954.12166666667
"1627",1974,3,"MTB",2.32821802579269,9604.365
"1628",1974,4,"MTB",1.83078941627073,7552.3725
"1629",1974,5,"MTB",2.14898160781815,8864.97892857143
"1630",1974,6,"MTB",2.23203056821487,9207.5725
"1631",1974,7,"MTB",1.45861075134019,6017.06107142857
"1632",1974,8,"MTB",1.65577365945894,6830.3975
"1633",1974,9,"MTB",1.63423167361582,6741.5325
"1634",1974,10,"MTB",1.45622212256375,6007.2075
"1635",1974,11,"MTB",1.69414573838844,6988.69
"1636",1974,12,"MTB",2.41348055851837,9956.09
"1637",1975,1,"MTB",1.78128497665914,7348.15678571429
"1638",1975,2,"MTB",1.61610527974401,6666.7575
"1639",1975,3,"MTB",1.60959589838068,6639.905
"1640",1975,4,"MTB",2.49097505229184,10275.7702857143
"1641",1975,5,"MTB",2.18678851934452,9020.94
"1642",1975,6,"MTB",1.9085856443324,7873.2975
"1643",1975,7,"MTB",1.5823966110734,6527.7025
"1644",1975,8,"MTB",1.48393108212935,6121.5125
"1645",1975,9,"MTB",1.52583329293125,6294.3675
"1646",1975,10,"MTB",1.32525756326966,5466.9525
"1647",1975,11,"MTB",1.65317439154465,6819.675
"1648",1975,12,"MTB",0.900831474837584,3716.11
"1649",1976,1,"MTB",2.43607825075148,10049.31
"1650",1976,2,"MTB",2.26907059051682,9360.37
"1651",1976,3,"MTB",1.79088698729759,7387.767
"1652",1976,4,"MTB",1.89152950159992,7802.9375
"1653",1976,5,"MTB",1.46193760302531,6030.785
"1654",1976,6,"MTB",0.869083923203724,3585.145
"1655",1976,7,"MTB",1.88573935809173,7779.052
"1656",1976,8,"MTB",1.57683748666731,6504.77
"1657",1976,9,"MTB",1.90631508775332,7863.931
"1658",1976,10,"MTB",1.56695251139339,6463.9925
"1659",1976,11,"MTB",1.10820929894308,4571.585
"1660",1976,12,"MTB",1.23119727528362,5078.935
"1661",1977,1,"MTB",1.65615646918129,6831.97666666667
"1662",1977,2,"MTB",1.69902428973141,7008.815
"1663",1977,3,"MTB",1.26276018940496,5209.13833333333
"1664",1977,4,"MTB",0.751028434984971,3098.1425
"1665",1977,5,"MTB",0.73401956268787,3027.9775
"1666",1977,6,"MTB",1.3956989964123,5757.5375
"1667",1977,7,"MTB",1.44352455638515,5954.8275
"1668",1977,8,"MTB",1.37443376482756,5669.81416666667
"1669",1977,9,"MTB",1.11875095233478,4615.07142857143
"1670",1977,10,"MTB",0.977615024726074,4032.8575
"1671",1977,11,"MTB",1.28266144671773,5291.235
"1672",1977,12,"MTB",1.29859764375061,5356.975
"1673",1978,1,"MTB",1.90269320275381,7848.99
"1674",1978,2,"MTB",1.76763833672711,7291.86166666667
"1675",1978,3,"MTB",1.20905904129324,4987.61035714286
"1676",1978,4,"MTB",0.975922379520993,4025.875
"1677",1978,5,"MTB",0.89887132745079,3708.024
"1678",1978,6,"MTB",1.00077147774653,4128.3825
"1679",1978,7,"MTB",0.888550858140211,3665.45
"1680",1978,8,"MTB",0.878049306700281,3622.129
"1681",1978,9,"MTB",0.781571802579269,3224.14
"1682",1978,10,"MTB",0.370435372830408,1528.12
"1683",1978,11,"MTB",1.14182888102395,4710.2725
"1684",1978,12,"MTB",0.947312251527199,3907.8525
"1685",1979,1,"MTB",1.63396077765926,6740.415
"1686",1979,2,"MTB",1.81692304673251,7495.17095238095
"1687",1979,3,"MTB",1.33157180257927,5493
"1688",1979,4,"MTB",0.826738097546786,3410.46
"1689",1979,5,"MTB",0.976712436453298,4029.13414285714
"1690",1979,6,"MTB",1.11056130611849,4581.2875
"1691",1979,7,"MTB",1.05092359158344,4335.27
"1692",1979,8,"MTB",0.813347231649375,3355.22
"1693",1979,9,"MTB",0.594652380490643,2453.06
"1694",1979,10,"MTB",0.674441239212644,2782.205
"1695",1979,11,"MTB",0.923883084456511,3811.2025
"1696",1980,1,"MTB",1.01095219625715,4170.38
"1697",1980,2,"MTB",1.28723577038689,5310.105
"1698",1980,3,"MTB",1.50916985843111,6225.6275
"1699",1980,4,"MTB",1.1264085897134,4646.66071428571
"1700",1980,5,"MTB",1.36788640550761,5642.805
"1701",1980,6,"MTB",1.03019732376612,4249.77
"1702",1980,7,"MTB",1.17138950838747,4832.216
"1703",1980,8,"MTB",1.57761744885096,6507.9875
"1704",1980,9,"MTB",0.970403859206826,4003.11
"1705",1980,10,"MTB",0.829775248992257,3422.98885714286
"1706",1980,11,"MTB",1.24501599922428,5135.94
"1707",1980,12,"MTB",1.08142090080481,4461.0775
"1708",1981,1,"MTB",2.13873569766314,8822.7125
"1709",1981,2,"MTB",1.25054785222535,5158.76
"1710",1981,3,"MTB",1.6651956268787,6869.265
"1711",1981,4,"MTB",1.45376407723955,5997.06757142857
"1712",1981,5,"MTB",0.925620575972074,3818.37
"1713",1981,6,"MTB",1.01920088722971,4204.4075
"1714",1981,7,"MTB",1.07873254630079,4449.9875
"1715",1981,8,"MTB",0.9397744351789,3876.7575
"1716",1981,9,"MTB",1.1060900077572,4562.8425
"1717",1981,10,"MTB",1.49843283788838,6181.33514285714
"1718",1981,11,"MTB",1.83894841462232,7586.03
"1719",1981,12,"MTB",1.62914161737613,6720.535
"1720",1982,1,"MTB",1.95568275477553,8067.5825
"1721",1982,2,"MTB",1.77814287792107,7335.195
"1722",1982,3,"MTB",1.74845470695793,7212.72535714286
"1723",1982,4,"MTB",1.1769065742267,4854.975
"1724",1982,7,"MTB",1.3323432803258,5496.1825
"1725",1982,8,"MTB",1.31453384078348,5422.715
"1726",1982,9,"MTB",0.96728816611489,3990.25714285714
"1727",1982,10,"MTB",0.916964632017842,3782.6625
"1728",1982,11,"MTB",1.23932172985552,5112.45
"1729",1982,12,"MTB",1.54867079171919,6388.57675
"1730",1983,1,"MTB",2.32683688063609,9598.6675
"1731",1983,2,"MTB",1.88577341704645,7779.1925
"1732",1983,3,"MTB",1.6738988412683,6905.1675
"1733",1983,4,"MTB",1.52513817511878,6291.5
"1734",1983,5,"MTB",1.48565099873946,6128.6075
"1735",1983,6,"MTB",1.40330633319943,5788.91928571429
"1736",1983,7,"MTB",1.33167785804325,5493.4375
"1737",1983,8,"MTB",1.13365388344808,4676.549
"1738",1983,9,"MTB",0.953218631823912,3932.2175
"1739",1983,10,"MTB",1.08747757684476,4486.0625
"1740",1983,11,"MTB",0.990379617957917,4085.514
"1741",1983,12,"MTB",0.609970425676331,2516.25
"1742",1984,1,"MTB",1.1931030414687,4921.78866666667
"1743",1984,2,"MTB",2.36630345195384,9761.475
"1744",1984,3,"MTB",1.29179857946281,5328.9275
